2	2.4303	2053
2	2.43533	2192
1	2.43696	6404
2	2.44036	2323
2	2.44225	2446
1	2.44528	6448
2	2.44633	2563
2	2.44822	2675
2	2.45231	2782
1	2.4536	6492
2	2.4542	2885
2	2.45828	2984
2	2.46017	3080
1	2.46192	6536
2	2.46331	3173
2	2.4652	3263
2	2.46834	3351
2	2.47023	3436
1	2.47024	6579
2	2.47212	3519
2	2.47432	3600
2	2.4762	3679
2	2.47809	3757
1	2.47856	6622
2	2.48029	3833
2	2.48218	3907
2	2.48407	3980
2	2.48596	4052
1	2.48688	6665
2	2.48784	4122
2	2.48973	4191
2	2.49162	4259
2	2.49351	4326
1	2.4952	6708
2	2.4954	4392
2	2.49728	4457
2	2.49917	4521
2	2.50106	4584
2	2.50295	4646
1	2.50352	6750
2	2.50484	4707
2	2.50672	4768
2	2.50861	4828
2	2.5105	4887
1	2.51184	6792
2	2.51239	4945
2	2.51428	5003
2	2.51616	5060
2	2.51805	5116
2	2.51994	5172
1	2.52016	6834
2	2.52183	5227
2	2.52372	5281
2	2.5256	5335
2	2.52749	5388
1	2.52848	6876
2	2.52938	5441
2	2.53127	5493
2	2.53316	5545
2	2.53504	5596
1	2.5368	6917
2	2.53693	5647
2	2.53882	5697
2	2.54071	5747
2	2.5426	5796
2	2.54416	5845
1	2.54512	6958
2	2.546	5894
1	2.55344	6999
2	2.55344	5942
1	2.56176	7040
2	2.56176	5990
1	2.57008	7080
2	2.57008	6037
1	2.5784	7120
2	2.5784	6084
1	2.58672	7160
2	2.58672	6131
1	2.59504	7200
2	2.59504	6177
1	2.60336	7239
2	2.60336	6223
1	2.61168	7278
2	2.61168	6269
1	2.62	7317
2	2.62	6314
1	2.62832	7356
2	2.62832	6359
1	2.63664	7395
2	2.63664	6404
1	2.64496	7433
2	2.64496	6448
1	2.65328	7471
2	2.65328	6492
1	2.6616	7509
2	2.6616	6536
1	2.66992	7547
2	2.66992	6579
1	2.67824	7585
2	2.67824	6622
1	2.68656	7622
2	2.68656	6665
1	2.69488	7659
2	2.69488	6708
1	2.7032	7696
2	2.7032	6750
1	2.71152	7733
2	2.71152	6792
1	2.71984	7770
2	2.71984	6834
1	2.72816	7806
2	2.72816	6876
1	2.73648	7842
2	2.73648	6917
1	2.7448	7878
2	2.7448	6958
1	2.75312	7914
2	2.75312	6999
1	2.76144	7950
2	2.76144	7040
1	2.76976	7986
2	2.76976	7080
1	2.77808	8021
2	2.77808	7120
1	2.7864	8056
2	2.7864	7160
1	2.79472	8091
2	2.79472	7200
1	2.80304	8126
2	2.80304	7239
1	2.81136	8161
2	2.81136	7278
1	2.81968	8196
2	2.81968	7317
1	2.828	8231
2	2.828	7356
1	2.83632	8265
2	2.83632	7395
1	2.84464	8299
2	2.84464	7433
1	2.85296	8333
2	2.85296	7471
1	2.86128	8367
2	2.86128	7509
1	2.8696	8401
2	2.8696	7547
1	2.87792	8435
2	2.87792	7585
1	2.88624	8469
2	2.88624	7622
1	2.89456	8502
2	2.89456	7659
1	2.90288	8535
2	2.90288	7696
1	2.9112	8568
2	2.9112	7733
1	2.91952	8601
2	2.91952	7770
1	2.92784	8634
2	2.92784	7806
1	2.93616	8667
2	2.93616	7842
1	2.94448	8700
2	2.94448	7878
1	2.9528	8733
2	2.9528	7914
1	2.96112	8765
2	2.96112	7950
1	2.96944	8797
2	2.96944	7986
1	2.97776	8829
2	2.97776	8021
1	2.98608	8861
2	2.98608	8056
1	2.9944	8893
2	2.9944	8091
1	3.00272	8925
2	3.00272	8126
1	3.01104	8957
2	3.01104	8161
1	3.01936	8989
2	3.01936	8196
1	3.02768	9020
2	3.02768	8231
1	3.036	9051
2	3.036	8265
1	3.04432	9082
2	3.04432	8299
1	3.05264	9113
2	3.05264	8333
1	3.06096	9144
2	3.06096	8367
1	3.06928	9175
2	3.06928	8401
1	3.0776	9206
2	3.0776	8435
1	3.08592	9237
2	3.08592	8469
1	3.09424	9268
2	3.09424	8502
1	3.10256	9298
2	3.10256	8535
1	3.11088	9328
2	3.11088	8568
1	3.1192	9358
2	3.1192	8601
1	3.12752	9388
2	3.12752	8634
1	3.13584	9418
2	3.13584	8667
1	3.14416	9448
2	3.14416	8700
1	3.15248	9478
2	3.15248	8733
1	3.1608	9508
2	3.1608	8765
1	3.16912	9538
2	3.16912	8797
1	3.17744	9568
2	3.17744	8829
1	3.18576	9598
2	3.18576	8861
1	3.19408	9627
2	3.19408	8893
1	3.2024	9656
2	3.2024	8925
1	3.21072	9685
2	3.21072	8957
1	3.21904	9714
2	3.21904	8989
1	3.22736	9743
2	3.22736	9020
1	3.23568	9772
2	3.23568	9051
1	3.244	9801
2	3.244	9082
1	3.25232	9830
2	3.25232	9113
1	3.26064	9859
2	3.26064	9144
1	3.26896	9888
2	3.26896	9175
1	3.27728	9917
2	3.27728	9206
1	3.2856	9945
2	3.2856	9237
1	3.29392	9973
2	3.29392	9268
1	3.30224	10001
2	3.30224	9298
1	3.31056	10029
2	3.31056	9328
1	3.31888	10057
2	3.31888	9358
1	3.3272	10085
2	3.3272	9388
1	3.33552	10113
2	3.33552	9418
1	3.34384	10141
2	3.34384	9448
1	3.35216	10169
2	3.35216	9478
1	3.36048	10197
2	3.36048	9508
1	3.3688	10225
2	3.3688	9538
1	3.37712	10253
2	3.37712	9568
1	3.38544	10281
2	3.38544	9598
1	3.39376	10308
2	3.39376	9627
1	3.40208	10335
2	3.40208	9656
1	3.4104	10362
2	3.4104	9685
2	3.41872	9714
2	3.42704	9743
1	3.42706	1072
1	3.43209	1340
2	3.43536	9772
1	3.43707	1554
1	3.44368	1738
2	3.44368	9801
1	3.452	1903
2	3.452	9830
1	3.46032	2053
2	3.46032	9859
1	3.46864	2192
2	3.46864	9888
1	3.47696	2323
2	3.47696	9917
1	3.48528	2446
2	3.48528	9945
1	3.4936	2563
2	3.4936	9973
1	3.50192	2675
2	3.50192	10001
1	3.51024	2782
2	3.51024	10029
1	3.51856	2885
2	3.51856	10057
1	3.52688	2984
2	3.52688	10085
1	3.5352	3080
2	3.5352	10113
1	3.54352	3173
2	3.54352	10141
1	3.55184	3263
2	3.55184	10169
1	3.56016	3351
2	3.56016	10197
1	3.56848	3436
2	3.56848	10225
1	3.5768	3519
2	3.5768	10253
1	3.58512	3600
2	3.58512	10281
1	3.59344	3679
2	3.59344	10308
1	3.60176	3757
2	3.60176	10335
1	3.61008	3833
2	3.61008	10362
1	3.6184	3907
2	3.6184	10389
1	3.62672	3980
2	3.62672	10416
1	3.63504	4052
2	3.63504	10443
1	3.64336	4122
2	3.64336	10470
1	3.65168	4191
2	3.65168	10497
1	3.66	4259
2	3.66	10524
1	3.66832	4326
2	3.66832	10551
1	3.67664	4392
2	3.67664	10578
1	3.68496	4457
2	3.68496	10605
1	3.69328	4521
2	3.69328	10632
1	3.7016	4584
2	3.7016	10659
1	3.70992	4646
2	3.70992	10685
1	3.71824	4707
2	3.71824	10711
1	3.72656	4768
2	3.72656	10737
1	3.73488	4828
2	3.73488	10763
2	3.7432	10789
2	3.75152	10815
1	3.75154	1072
1	3.75657	1340
2	3.75984	10841
1	3.76155	1554
1	3.76816	1738
2	3.76816	10867
1	3.77648	1903
2	3.77648	10893
1	3.7848	2053
2	3.7848	10919
1	3.79312	2192
2	3.79312	10945
1	3.80144	2323
2	3.80144	10971
1	3.80976	2446
2	3.80976	10997
1	3.81808	2563
2	3.81808	11023
1	3.8264	2675
2	3.8264	11049
1	3.83472	2782
2	3.83472	11075
1	3.84304	2885
2	3.84304	11100
1	3.85136	2984
2	3.85136	11125
1	3.85968	3080
2	3.85968	11150
1	3.868	3173
2	3.868	11175
1	3.87632	3263
2	3.87632	11200
1	3.88464	3351
2	3.88464	11225
1	3.89296	3436
2	3.89296	11250
1	3.90128	3519
2	3.90128	11275
1	3.9096	3600
2	3.9096	11300
1	3.91792	3679
2	3.91792	11325
1	3.92624	3757
2	3.92624	11350
1	3.93456	3833
2	3.93456	11375
1	3.94288	3907
2	3.94288	11400
1	3.9512	3980
2	3.9512	11425
1	3.95952	4052
2	3.95952	11450
1	3.96784	4122
2	3.96784	11475
1	3.97616	4191
2	3.97616	11500
1	3.98448	4259
2	3.98448	11524
1	3.9928	4326
2	3.9928	11548
1	4.00112	4392
2	4.00112	11572
1	4.00944	4457
2	4.00944	11596
1	4.01776	4521
2	4.01776	11620
1	4.02608	4584
2	4.02608	11644
1	4.0344	4646
2	4.0344	11668
1	4.04272	4707
2	4.04272	11692
1	4.05104	4768
2	4.05104	11716
1	4.05936	4828
2	4.05936	11740
1	4.06768	4887
2	4.06768	11764
1	4.076	4945
2	4.076	11788
1	4.08432	5003
2	4.08432	11812
1	4.09264	5060
2	4.09264	11836
1	4.10096	5116
2	4.10096	11860
1	4.10928	5172
2	4.10928	11884
1	4.1176	5227
2	4.1176	11908
1	4.12592	5281
2	4.12592	11932
1	4.13424	5335
2	4.13424	11956
1	4.14256	5388
2	4.14256	11980
1	4.15088	5441
2	4.15088	12003
1	4.1592	5493
2	4.1592	12026
1	4.16752	5545
2	4.16752	12049
1	4.17584	5596
2	4.17584	12072
1	4.18416	5647
2	4.18416	12095
1	4.19248	5697
1	4.2008	5747
2	4.20824	1072
1	4.20912	5796
1	4.21744	5845
1	4.22576	5894
2	4.23328	1340
1	4.23408	5942
2	4.23831	1554
1	4.2424	5990
2	4.24428	1738
2	4.24983	1903
1	4.25072	6037
2	4.25815	2053
1	4.25904	6084
2	4.26647	2192
1	4.26736	6131
2	4.27479	2323
1	4.27568	6177
2	4.28311	2446
1	4.284	6223
2	4.29143	2563
1	4.29232	6269
2	4.29975	2675
1	4.30064	6314
2	4.30807	2782
1	4.30896	6359
2	4.31639	2885
1	4.31728	6404
2	4.32471	2984
1	4.3256	6448
2	4.33303	3080
1	4.33392	6492
2	4.34135	3173
1	4.34224	6536
2	4.34967	3263
1	4.35056	6579
2	4.35799	3351
1	4.35888	6622
2	4.36631	3436
1	4.3672	6665
2	4.37463	3519
1	4.37552	6708
2	4.38295	3600
1	4.38384	6750
2	4.39127	3679
1	4.39216	6792
2	4.39959	3757
1	4.40048	6834
2	4.40791	3833
1	4.4088	6876
2	4.41623	3907
1	4.41712	6917
2	4.42455	3980
1	4.42544	6958
2	4.43287	4052
1	4.43376	6999
2	4.44119	4122
1	4.44208	7040
2	4.44951	4191
1	4.4504	7080
2	4.45783	4259
1	4.45872	7120
2	4.46615	4326
1	4.46704	7160
2	4.47447	4392
1	4.47536	7200
2	4.48279	4457
1	4.48368	7239
2	4.49111	4521
1	4.492	7278
2	4.49943	4584
1	4.50032	7317
2	4.50775	4646
1	4.50864	7356
2	4.51607	4707
1	4.51696	7395
2	4.52439	4768
1	4.52528	7433
2	4.53271	4828
1	4.5336	7471
2	4.54103	4887
1	4.54192	7509
2	4.54935	4945
1	4.55024	7547
2	4.55767	5003
1	4.55856	7585
2	4.56599	5060
1	4.56688	7622
2	4.57431	5116
1	4.5752	7659
2	4.58263	5172
1	4.58352	7696
1	4.59184	7733
2	4.59928	1072
1	4.60016	7770
2	4.60426	1340
1	4.60848	7806
2	4.60924	1554
1	4.6168	7842
2	4.6168	1738
1	4.62512	7878
2	4.62512	1903
1	4.63344	7914
2	4.63344	2053
1	4.64176	7950
2	4.64176	2192
1	4.65008	7986
2	4.65008	2323
1	4.6584	8021
2	4.6584	2446
1	4.66672	8056
2	4.66672	2563
1	4.67504	8091
2	4.67504	2675
1	4.68336	8126
2	4.68336	2782
1	4.69168	8161
2	4.69168	2885
1	4.7	8196
2	4.7	2984
1	4.70832	8231
2	4.70832	3080
1	4.71664	8265
2	4.71664	3173
1	4.72496	8299
2	4.72496	3263
1	4.73328	8333
2	4.73328	3351
1	4.7416	8367
2	4.7416	3436
1	4.74992	8401
2	4.74992	3519
1	4.75824	8435
2	4.75824	3600
1	4.76656	8469
2	4.76656	3679
1	4.77488	8502
2	4.77488	3757
1	4.7832	8535
2	4.7832	3833
1	4.79152	8568
2	4.79152	3907
1	4.79984	8601
2	4.79984	3980
1	4.80816	8634
2	4.80816	4052
1	4.81648	8667
2	4.81648	4122
1	4.8248	8700
2	4.8248	4191
1	4.83312	8733
2	4.83312	4259
1	4.84144	8765
2	4.84144	4326
1	4.84976	8797
2	4.84976	4392
1	4.85808	8829
2	4.85808	4457
1	4.8664	8861
2	4.8664	4521
1	4.87472	8893
2	4.87472	4584
1	4.88304	8925
2	4.88304	4646
1	4.89136	8957
2	4.89136	4707
1	4.89968	8989
2	4.89968	4768
1	4.908	9020
2	4.908	4828
1	4.91632	9051
2	4.91632	4887
1	4.92464	9082
2	4.92464	4945
1	4.93296	9113
2	4.93296	5003
1	4.94128	9144
2	4.94128	5060
1	4.9496	9175
2	4.9496	5116
1	4.95792	9206
2	4.95792	5172
1	4.96624	9237
2	4.96624	5227
1	4.97456	9268
2	4.97456	5281
1	4.98288	9298
2	4.98288	5335
1	4.9912	9328
2	4.9912	5388
1	4.99952	9358
2	4.99952	5441
1	5.00784	9388
2	5.00784	5493
1	5.01616	9418
2	5.01616	5545
1	5.02448	9448
2	5.02448	5596
1	5.0328	9478
2	5.0328	5647
1	5.04112	9508
2	5.04112	5697
1	5.04944	9538
2	5.04944	5747
1	5.05776	9568
2	5.05776	5796
1	5.06608	9598
2	5.06608	5845
1	5.0744	9627
2	5.0744	5894
1	5.08272	9656
2	5.08272	5942
1	5.09104	9685
2	5.09104	5990
1	5.09936	9714
2	5.09936	6037
1	5.10768	9743
2	5.10768	6084
1	5.116	9772
2	5.116	6131
1	5.12432	9801
2	5.12432	6177
1	5.13264	9830
2	5.13264	6223
1	5.14096	9859
2	5.14096	6269
1	5.14928	9888
2	5.14928	6314
1	5.1576	9917
2	5.1576	6359
1	5.16592	9945
2	5.16592	6404
1	5.17424	9973
2	5.17424	6448
1	5.18256	10001
2	5.18256	6492
1	5.19088	10029
2	5.19088	6536
1	5.1992	10057
2	5.1992	6579
1	5.20752	10085
2	5.20752	6622
1	5.21584	10113
2	5.21584	6665
1	5.22416	10141
2	5.22416	6708
1	5.23248	10169
1	5.2408	10197
2	5.24824	1072
1	5.24912	10225
2	5.25322	1340
1	5.25744	10253
2	5.2582	1554
1	5.26576	10281
2	5.26576	1738
1	5.27408	10308
2	5.27408	1903
1	5.2824	10335
2	5.2824	2053
1	5.29072	10362
2	5.29072	2192
1	5.29904	10389
2	5.29904	2323
1	5.30736	10416
2	5.30736	2446
1	5.31568	10443
2	5.31568	2563
1	5.324	10470
2	5.324	2675
1	5.33232	10497
2	5.33232	2782
1	5.34064	10524
2	5.34064	2885
1	5.34896	10551
2	5.34896	2984
1	5.35728	10578
2	5.35728	3080
1	5.3656	10605
2	5.3656	3173
1	5.37392	10632
2	5.37392	3263
1	5.38224	10659
2	5.38224	3351
1	5.39056	10685
2	5.39056	3436
1	5.39888	10711
2	5.39888	3519
1	5.4072	10737
2	5.4072	3600
1	5.41552	10763
2	5.41552	3679
1	5.42384	10789
2	5.42384	3757
1	5.43216	10815
2	5.43216	3833
1	5.44048	10841
2	5.44048	3907
1	5.4488	10867
2	5.4488	3980
1	5.45712	10893
2	5.45712	4052
1	5.46544	10919
2	5.46544	4122
1	5.47376	10945
2	5.47376	4191
1	5.48208	10971
2	5.48208	4259
1	5.4904	10997
2	5.4904	4326
1	5.49872	11023
2	5.49872	4392
1	5.50704	11049
2	5.50704	4457
1	5.51536	11075
2	5.51536	4521
1	5.52368	11100
2	5.52368	4584
1	5.532	11125
2	5.532	4646
1	5.54032	11150
2	5.54032	4707
1	5.54864	11175
2	5.54864	4768
1	5.55696	11200
2	5.55696	4828
1	5.56528	11225
2	5.56528	4887
1	5.5736	11250
2	5.5736	4945
1	5.58192	11275
2	5.58192	5003
1	5.59024	11300
2	5.59024	5060
1	5.59856	11325
2	5.59856	5116
1	5.60688	11350
2	5.60688	5172
1	5.6152	11375
2	5.6152	5227
1	5.62352	11400
2	5.62352	5281
1	5.63184	11425
2	5.63184	5335
1	5.64016	11450
2	5.64016	5388
1	5.64848	11475
2	5.64848	5441
1	5.6568	11500
2	5.6568	5493
1	5.66512	11524
2	5.66512	5545
1	5.67344	11548
2	5.67344	5596
1	5.68176	11572
2	5.68176	5647
1	5.69008	11596
2	5.69008	5697
1	5.6984	11620
2	5.6984	5747
1	5.70672	11644
2	5.70672	5796
1	5.71504	11668
2	5.71504	5845
1	5.72336	11692
2	5.72336	5894
1	5.73168	11716
2	5.73168	5942
1	5.74	11740
2	5.74	5990
1	5.74832	11764
2	5.74832	6037
1	5.75664	11788
2	5.75664	6084
1	5.76496	11812
2	5.76496	6131
1	5.77328	11836
2	5.77328	6177
1	5.7816	11860
2	5.7816	6223
1	5.78992	11884
2	5.78992	6269
1	5.79824	11908
2	5.79824	6314
1	5.80656	11932
2	5.80656	6359
1	5.81488	11956
2	5.81488	6404
1	5.8232	11980
2	5.8232	6448
1	5.83152	12003
2	5.83152	6492
1	5.83984	12026
2	5.83984	6536
1	5.84816	12049
2	5.84816	6579
1	5.85648	12072
2	5.85648	6622
1	5.8648	12095
2	5.8648	6665
1	5.87312	12118
2	5.87312	6708
1	5.88144	12141
2	5.88144	6750
1	5.88976	12164
2	5.88976	6792
1	5.89808	12187
2	5.89808	6834
1	5.9064	12210
2	5.9064	6876
1	5.91472	12233
2	5.91472	6917
1	5.92304	12256
2	5.92304	6958
1	5.93136	12279
2	5.93136	6999
1	5.93968	12302
2	5.93968	7040
1	5.948	12325
2	5.948	7080
1	5.95632	12348
2	5.95632	7120
1	5.96464	12371
2	5.96464	7160
1	5.97296	12394
2	5.97296	7200
1	5.98128	12417
2	5.98128	7239
1	5.9896	12440
2	5.9896	7278
1	5.99792	12463
2	5.99792	7317
1	6.00624	12486
2	6.00624	7356
1	6.01456	12509
2	6.01456	7395
1	6.02288	12531
2	6.02288	7433
1	6.0312	12553
2	6.0312	7471
1	6.03952	12575
2	6.03952	7509
1	6.04784	12597
2	6.04784	7547
1	6.05616	12619
2	6.05616	7585
1	6.06448	12641
2	6.06448	7622
1	6.0728	12663
2	6.0728	7659
1	6.08112	12685
2	6.08112	7696
1	6.08944	12707
2	6.08944	7733
1	6.09776	12729
1	6.10608	12751
2	6.11352	1072
1	6.1144	12773
2	6.1185	1340
1	6.12272	12795
2	6.12348	1554
1	6.13104	12817
2	6.13104	1738
1	6.13936	12839
2	6.13936	1903
1	6.14768	12861
2	6.14768	2053
1	6.156	12883
2	6.156	2192
1	6.16432	12905
2	6.16432	2323
1	6.17264	12927
2	6.17264	2446
1	6.18096	12949
2	6.18096	2563
1	6.18928	12971
2	6.18928	2675
1	6.1976	12993
2	6.1976	2782
1	6.20592	13015
2	6.20592	2885
1	6.21424	13037
2	6.21424	2984
1	6.22256	13059
2	6.22256	3080
1	6.23088	13080
2	6.23088	3173
1	6.2392	13101
2	6.2392	3263
1	6.24752	13122
2	6.24752	3351
1	6.25584	13143
2	6.25584	3436
1	6.26416	13164
2	6.26416	3519
1	6.27248	13185
2	6.27248	3600
1	6.2808	13206
2	6.2808	3679
1	6.28912	13227
2	6.28912	3757
1	6.29744	13248
1	6.30576	13269
2	6.3132	1072
1	6.31408	13290
2	6.31818	1340
1	6.3224	13311
2	6.32316	1554
1	6.33072	13332
2	6.33072	1738
1	6.33904	13353
2	6.33904	1903
1	6.34736	13374
2	6.34736	2053
1	6.35568	13395
2	6.35568	2192
1	6.364	13416
1	6.37232	13437
2	6.37976	1072
1	6.38064	13458
2	6.38474	1340
1	6.38896	13479
2	6.38972	1554
1	6.39728	13500
2	6.39728	1738
1	6.4056	13521
2	6.4056	1903
1	6.41392	13542
2	6.41392	2053
1	6.42224	13563
2	6.42224	2192
1	6.43056	13584
2	6.43056	2323
1	6.43888	13605
2	6.43888	2446
2	6.4472	2563
2	6.45552	2675
1	6.46296	1072
2	6.46384	2782
1	6.46794	1340
2	6.47216	2885
1	6.47292	1554
1	6.48048	1738
2	6.48048	2984
1	6.4888	1903
2	6.4888	3080
1	6.49712	2053
2	6.49712	3173
1	6.50544	2192
2	6.50544	3263
1	6.51376	2323
2	6.51376	3351
1	6.52208	2446
2	6.52208	3436
1	6.5304	2563
2	6.5304	3519
1	6.53872	2675
2	6.53872	3600
1	6.54704	2782
2	6.54704	3679
1	6.55536	2885
2	6.55536	3757
1	6.56368	2984
2	6.56368	3833
1	6.572	3080
2	6.572	3907
1	6.58032	3173
2	6.58032	3980
1	6.58864	3263
2	6.58864	4052
1	6.59696	3351
2	6.59696	4122
1	6.60528	3436
2	6.60528	4191
1	6.6136	3519
2	6.6136	4259
1	6.62192	3600
2	6.62192	4326
1	6.63024	3679
2	6.63024	4392
1	6.63856	3757
2	6.63856	4457
1	6.64688	3833
2	6.64688	4521
1	6.6552	3907
2	6.6552	4584
1	6.66352	3980
2	6.66352	4646
1	6.67184	4052
2	6.67184	4707
1	6.68016	4122
2	6.68016	4768
1	6.68848	4191
2	6.68848	4828
1	6.6968	4259
2	6.6968	4887
1	6.70512	4326
2	6.70512	4945
1	6.71344	4392
2	6.71344	5003
1	6.72176	4457
2	6.72176	5060
1	6.73008	4521
2	6.73008	5116
1	6.7384	4584
2	6.7384	5172
1	6.74672	4646
2	6.74672	5227
1	6.75504	4707
2	6.75504	5281
1	6.76336	4768
2	6.76336	5335
1	6.77168	4828
2	6.77168	5388
1	6.78	4887
2	6.78	5441
1	6.78832	4945
2	6.78832	5493
1	6.79664	5003
2	6.79664	5545
1	6.80496	5060
2	6.80496	5596
1	6.81328	5116
2	6.81328	5647
1	6.8216	5172
2	6.8216	5697
1	6.82992	5227
2	6.82992	5747
1	6.83824	5281
2	6.83824	5796
1	6.84656	5335
2	6.84656	5845
1	6.85488	5388
2	6.85488	5894
1	6.8632	5441
2	6.8632	5942
1	6.87152	5493
2	6.87152	5990
1	6.87984	5545
2	6.87984	6037
1	6.88816	5596
2	6.88816	6084
1	6.89648	5647
2	6.89648	6131
1	6.9048	5697
2	6.9048	6177
1	6.91312	5747
2	6.91312	6223
1	6.92144	5796
2	6.92144	6269
1	6.92976	5845
2	6.92976	6314
1	6.93808	5894
2	6.93808	6359
1	6.9464	5942
2	6.9464	6404
1	6.95472	5990
2	6.95472	6448
1	6.96304	6037
2	6.96304	6492
1	6.97136	6084
2	6.97136	6536
1	6.97968	6131
2	6.97968	6579
1	6.988	6177
2	6.988	6622
1	6.99632	6223
2	6.99632	6665
1	7.00464	6269
2	7.00464	6708
1	7.01296	6314
2	7.01296	6750
1	7.02128	6359
2	7.02128	6792
1	7.0296	6404
2	7.0296	6834
1	7.03792	6448
2	7.03792	6876
1	7.04624	6492
2	7.04624	6917
1	7.05456	6536
2	7.05456	6958
1	7.06288	6579
2	7.06288	6999
1	7.0712	6622
2	7.0712	7040
1	7.07952	6665
2	7.07952	7080
2	7.08784	7120
2	7.09616	7160
1	7.1036	1072
2	7.10448	7200
1	7.10858	1340
2	7.1128	7239
1	7.11356	1554
1	7.12112	1738
2	7.12112	7278
1	7.12944	1903
2	7.12944	7317
2	7.13776	7356
2	7.14608	7395
1	7.15352	1072
2	7.1544	7433
1	7.1585	1340
2	7.16272	7471
1	7.16348	1554
1	7.17104	1738
2	7.17104	7509
1	7.17936	1903
2	7.17936	7547
1	7.18768	2053
2	7.18768	7585
1	7.196	2192
2	7.196	7622
2	7.20432	7659
1	7.22008	1072
2	7.22098	1072
1	7.22506	1340
2	7.22601	1340
1	7.23004	1554
2	7.23099	1554
1	7.2376	1738
2	7.2376	1738
1	7.24592	1903
2	7.24592	1903
1	7.25424	2053
2	7.25424	2053
1	7.26256	2192
2	7.26256	2192
1	7.27088	2323
2	7.27088	2323
1	7.2792	2446
2	7.2792	2446
1	7.28752	2563
2	7.28752	2563
1	7.29584	2675
2	7.29584	2675
1	7.30416	2782
2	7.30416	2782
1	7.31248	2885
